Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
120       	124       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
120       	125       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
120       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
120       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
121       	122       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
121       	123       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
121       	124       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
121       	125       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
121       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
121       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
122       	123       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
122       	124       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
122       	125       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
122       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
122       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
123       	124       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
123       	125       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
123       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
123       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
124       	125       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
124       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
124       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
125       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
125       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
126       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
