Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
119       	125       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
119       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
119       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	121       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	122       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	123       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	124       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	125       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
120       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
121       	122       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
121       	123       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
121       	124       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
121       	125       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
121       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
121       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
122       	123       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
122       	124       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
122       	125       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
122       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
122       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
123       	124       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
123       	125       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
123       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
123       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
124       	125       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
124       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
124       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
125       	126       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
125       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
126       	127       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
