Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
89        	92        	1         	l    	-20.4685952361	1.29e-09      	4   	-   	4   	-   	0   	1000	0   	1000
89        	103       	1         	l    	-21.7705116520	3.509e-10     	3.0026	1000	3.0026	1000	1.0664	0   	1.0664	0   
51        	90        	1         	l    	-57.7466339524	8.336e-26     	12.076	0   	12.076	0   	1.2141	17.01	1.2141	17.01
80        	90        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
81        	90        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
82        	90        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
90        	91        	1         	l    	-20.4685952361	1.29e-09      	4   	-   	4   	-   	0   	1000	0   	1000
90        	92        	1         	l    	-20.4685952361	1.29e-09      	4   	-   	4   	-   	0   	1000	0   	1000
90        	103       	1         	l    	-21.7705116520	3.509e-10     	3.0026	1000	3.0026	1000	1.0664	0   	1.0664	0   
51        	91        	1         	l    	-57.7466339524	8.336e-26     	12.076	0   	12.076	0   	1.2141	17.01	1.2141	17.01
80        	91        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
81        	91        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
82        	91        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
91        	92        	1         	l    	-20.4685952361	1.29e-09      	4   	-   	4   	-   	0   	1000	0   	1000
91        	103       	1         	l    	-21.7705116520	3.509e-10     	3.0026	1000	3.0026	1000	1.0664	0   	1.0664	0   
51        	92        	1         	l    	-57.7466339524	8.336e-26     	12.076	0   	12.076	0   	1.2141	17.01	1.2141	17.01
80        	92        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
81        	92        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
82        	92        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
92        	103       	1         	l    	-21.7705116520	3.509e-10     	3.0026	1000	3.0026	1000	1.0664	0   	1.0664	0   
93        	94        	1         	l    	-28.6927716856	3.4585e-13    	4   	-   	4   	-   	0   	1000	0   	1000
93        	97        	1         	l    	-42.7015972679	2.8506e-19    	4.0789	0   	4.0789	0   	3.0046	1000	3.0046	1000
93        	98        	1         	l    	-28.6927716856	3.4585e-13    	4   	-   	4   	-   	0   	1000	0   	1000
94        	97        	1         	l    	-42.7015972679	2.8506e-19    	4.0789	0   	4.0789	0   	3.0046	1000	3.0046	1000
94        	98        	1         	l    	-28.6927716856	3.4585e-13    	4   	-   	4   	-   	0   	1000	0   	1000
95        	100       	1         	l    	-19.0444064408	5.3594e-09    	4   	-   	4   	-   	0   	1000	0   	1000
95        	101       	1         	l    	-19.0444064408	5.3594e-09    	4   	-   	4   	-   	0   	1000	0   	1000
96        	99        	1         	l    	-39.1342051075	1.0098e-17    	9   	-   	9   	-   	0   	1000	0   	1000
96        	102       	1         	l    	-39.1342051075	1.0098e-17    	9   	-   	9   	-   	0   	1000	0   	1000
15        	97        	1         	l    	-78.5553677787	7.6531e-35    	10.509	0   	10.509	0   	5.21	49.626	5.21	49.626
97        	98        	1         	l    	-42.7015972679	2.8506e-19    	3.0046	1000	3.0046	1000	4.0789	0   	4.0789	0   
99        	102       	1         	l    	-39.1342051075	1.0098e-17    	9   	-   	9   	-   	0   	1000	0   	1000
100       	101       	1         	l    	-19.0444064408	5.3594e-09    	4   	-   	4   	-   	0   	1000	0   	1000
26        	104       	1         	l    	-47.1953187465	3.1866e-21    	0   	22.975	0   	22.975	9   	-   	9   	-   
27        	104       	1         	l    	-47.1953187465	3.1866e-21    	0   	22.975	0   	22.975	9   	-   	9   	-   
28        	104       	1         	l    	-47.1953187465	3.1866e-21    	0   	22.975	0   	22.975	9   	-   	9   	-   
89        	105       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
90        	105       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
91        	105       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
92        	105       	1         	l    	-80.4178231298	1.1885e-35    	2.3261	14.266	2.3261	14.266	16.606	0   	16.606	0   
95        	105       	1         	l    	-79.0107394876	4.8537e-35    	2.3299	14.126	2.3299	14.126	16.895	0   	16.895	0   
96        	105       	1         	l    	-100.0269201884	3.6213e-44    	9.1361	0   	9.1361	0   	12.425	17.138	12.425	17.138
99        	105       	1         	l    	-100.0269201884	3.6213e-44    	9.1361	0   	9.1361	0   	12.425	17.138	12.425	17.138
100       	105       	1         	l    	-79.0107394876	4.8537e-35    	2.3299	14.126	2.3299	14.126	16.895	0   	16.895	0   
101       	105       	1         	l    	-79.0107394876	4.8537e-35    	2.3299	14.126	2.3299	14.126	16.895	0   	16.895	0   
102       	105       	1         	l    	-100.0269201884	3.6213e-44    	9.1361	0   	9.1361	0   	12.425	17.138	12.425	17.138
